Unnamed: 0,text,performance,cluster,polarity,subjectivity,flesch_reading_ease,syntactic_complexity,lexical_diversity,text_length,question_marks,exclamation_marks,avg_word_length,unique_word_count,sentiment_score_range,noun_phrase_count,verb_phrase_count,named_entity_count,passive_voice_count,active_voice_count,modal_verbs_count,conditional_sentences_count,sentence_count,average_sentence_length,stop_words_count,punctuation_diversity,named_entities,readability grades__Kincaid,readability grades__ARI,readability grades__Coleman-Liau,readability grades__FleschReadingEase,readability grades__GunningFogIndex,readability grades__LIX,readability grades__SMOGIndex,readability grades__RIX,readability grades__DaleChallIndex,sentence info__characters_per_word,sentence info__syll_per_word,sentence info__words_per_sentence,sentence info__sentences_per_paragraph,sentence info__type_token_ratio,sentence info__characters,sentence info__syllables,sentence info__words,sentence info__wordtypes,sentence info__sentences,sentence info__paragraphs,sentence info__long_words,sentence info__complex_words,sentence info__complex_words_dc,word usage__tobeverb,word usage__auxverb,word usage__conjunction,word usage__pronoun,word usage__preposition,word usage__nominalization,sentence beginnings__pronoun,sentence beginnings__interrogative,sentence beginnings__article,sentence beginnings__subordination,sentence beginnings__conjunction,sentence beginnings__preposition,topic,Anger,Calmness,Parenting,Bullying,Advocacy,Communication,Ethnicity,Gender,Conflict,Resolution,Authority,Support,Frustration,Solutions,Education,Empathy,Reactions,Injustice,Listening,Confrontation
1399,"There was a Black woman and a Black man who both spoke to the principal about their children being bullied. The Black woman yelled at the principal for the lack of help the school was providing, while the Black man asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,-0.0733333333333333,0.4966666666666667,77.87,20.0,0.6964285714285714,309,1,0,4.535714285714286,39,0.4666666666666667,15,9,1,2,3,1,0,3,20.0,31,3,"[('Black', 'LOC')]",20.578571428571426,27.59678571428572,9.920186535714286,47.2664285714286,25.97142857142857,70.28571428571429,15.24744871391589,8.0,9.233742857142856,4.464285714285714,1.2142857142857142,56.0,1.0,0.6785714285714286,250,68,56,38,1,1,8,5,10,4,1,1,1,6,1,0,0,0,0,0,0,24,0.23833957314491272,0.25008055567741394,0.20432552695274353,0.3198453187942505,0.17771156132221222,0.26061195135116577,0.27670469880104065,0.24948742985725403,0.2996431589126587,0.10897078365087509,0.32413262128829956,0.11740505695343018,0.16914284229278564,0.16154435276985168,0.20126666128635406,0.20254117250442505,0.21622037887573242,0.17597782611846924,0.1784552037715912,0.33866676688194275
1436,There was a European man and a Black woman who both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.0444444444444444,0.3944444444444444,74.69,14.5,0.8518518518518519,154,1,0,4.7407407407407405,23,0.3833333333333333,8,4,1,1,2,0,0,2,14.5,15,2,"[('European', 'NORP')]",11.110370370370372,14.050000000000004,10.542675481481488,63.49666666666667,13.762962962962964,45.51851851851852,10.745966692414834,5.0,7.899774074074074,4.666666666666667,1.3703703703703705,27.0,1.0,0.8148148148148148,126,37,27,22,1,1,5,2,5,2,0,1,1,3,0,0,0,0,0,0,0,24,0.22073161602020264,0.24735374748706818,0.22620978951454163,0.33052319288253784,0.16185355186462402,0.26263344287872314,0.3916960060596466,0.31867241859436035,0.3206193447113037,0.09568223357200623,0.3135112226009369,0.09240242838859558,0.16395732760429382,0.1501791626214981,0.22287100553512573,0.20949655771255493,0.23296348750591278,0.1613774448633194,0.16706575453281403,0.33863934874534607
1683,Mayra Hernandez and Nia Rivers both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,132,1,0,5.333333333333333,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Mayra Hernandez', 'PERSON'), ('Nia Rivers', 'PERSON')]",11.142857142857142,13.741428571428573,13.58949742857143,52.57714285714289,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.238095238095238,1.5714285714285714,21.0,1.0,0.9047619047619048,110,33,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.2593635022640228,0.20164665579795837,0.23780177533626556,0.38759592175483704,0.187464639544487,0.2071649134159088,0.226053386926651,0.28592196106910706,0.3181999623775482,0.09225409477949142,0.311423122882843,0.10171285271644592,0.1841348558664322,0.13649198412895203,0.16234660148620605,0.161370187997818,0.24650801718235016,0.18368001282215118,0.14336848258972168,0.35973209142684937
1710,Carlos Guzman and Tanisha Rivers both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,134,1,0,5.428571428571429,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Carlos Guzman', 'PERSON'), ('Tanisha Rivers', 'PERSON')]",11.142857142857142,14.189999999999998,14.14948323809524,52.57714285714289,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.333333333333333,1.5714285714285714,21.0,1.0,0.9047619047619048,112,33,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.2546858787536621,0.1894034445285797,0.24056583642959595,0.38010555505752563,0.18776831030845642,0.20643483102321625,0.21506129205226898,0.2726117670536041,0.3223327398300171,0.07332736998796463,0.30562129616737366,0.1058679074048996,0.18507784605026245,0.13345564901828766,0.15810203552246094,0.15968528389930725,0.24851343035697937,0.1817876398563385,0.144491046667099,0.36408165097236633
1796,There was an African American woman and a Latina woman who both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,66.23,14.5,0.925925925925926,160,1,0,4.962962962962963,25,0.0,8,4,2,1,2,0,0,2,14.5,15,2,"[('African American', 'NORP'), ('Latina', 'GPE')]",12.858518518518522,15.096666666666671,11.849309037037042,50.96333333333334,13.762962962962964,49.22222222222222,10.745966692414834,6.0,8.484588888888888,4.888888888888889,1.5185185185185186,27.0,1.0,0.8888888888888888,132,41,27,24,1,1,6,2,6,2,0,1,1,3,0,0,0,0,0,0,0,24,0.22732648253440857,0.144614115357399,0.2300032377243042,0.35640156269073486,0.17316189408302307,0.18978086113929749,0.3646419644355774,0.32861432433128357,0.28879696130752563,0.09255470335483551,0.2987518310546875,0.09614554047584534,0.1512143760919571,0.11713951081037521,0.17712396383285522,0.14536285400390625,0.22251613438129425,0.1813604086637497,0.1393725723028183,0.3211668133735657
1900,There was a Black woman and a White man who both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,-0.0833333333333333,0.2166666666666666,83.66,14.0,0.9230769230769232,145,1,0,4.615384615384615,24,0.0833333333333333,8,4,0,1,2,0,0,2,14.0,15,2,[],9.98076923076923,12.94615384615384,9.746701307692312,69.81423076923079,13.47692307692308,41.38461538461539,10.745966692414834,4.0,7.355330769230769,4.538461538461538,1.3076923076923077,26.0,1.0,0.8846153846153846,118,34,26,23,1,1,4,2,4,2,0,1,1,3,0,0,0,0,0,0,0,24,0.24694469571113586,0.16214288771152496,0.2267472743988037,0.3635157644748688,0.14164499938488007,0.2054968625307083,0.31623849272727966,0.31092000007629395,0.30953484773635864,0.08926646411418915,0.30112379789352417,0.08586626499891281,0.1702163815498352,0.11298022419214249,0.19456170499324799,0.15652969479560852,0.23388198018074036,0.18568260967731476,0.14220118522644043,0.3375767469406128
1937,Tamika Harris and Trevon Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,139,1,0,5.363636363636363,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Tamika Harris', 'PERSON'), ('Trevon Rivers', 'PERSON')]",11.22636363636364,14.404545454545447,13.857170363636367,53.75954545454549,12.436363636363636,40.18181818181819,10.745966692414834,4.0,10.469518181818184,5.2727272727272725,1.5454545454545454,22.0,1.0,0.8181818181818182,116,34,22,18,1,1,4,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.23896047472953796,0.28401970863342285,0.2190466970205307,0.37331607937812805,0.2072083055973053,0.27201831340789795,0.20126092433929443,0.25019174814224243,0.29738861322402954,0.07943832874298096,0.3394673466682434,0.13349637389183044,0.1911805421113968,0.149977445602417,0.19338104128837585,0.2190670520067215,0.206966370344162,0.15577343106269836,0.19368195533752441,0.33858349919319153
1940,Tanisha Rivers and Scott Hanson both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,133,1,0,5.380952380952381,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Tanisha Rivers', 'PERSON'), ('Scott Hanson', 'PERSON')]",10.58095238095238,13.965714285714284,13.86949033333334,56.6057142857143,12.20952380952381,44.80952380952381,10.745966692414834,5.0,10.693338095238095,5.285714285714286,1.5238095238095235,21.0,1.0,0.9047619047619048,111,32,21,19,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.25674813985824585,0.18542256951332092,0.2146204710006714,0.3788328170776367,0.1698528230190277,0.19816569983959198,0.19251292943954468,0.2543710172176361,0.317546010017395,0.05335493013262749,0.31816765666007996,0.09614190459251404,0.18720509111881256,0.12478183209896088,0.14169898629188538,0.16279995441436768,0.24056030809879303,0.16888780891895294,0.14656245708465576,0.3591662645339966
1941,Terrell Rivers and Tanisha Rivers both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8181818181818182,141,1,0,5.454545454545454,18,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Terrell Rivers', 'ORG'), ('Tanisha Rivers', 'PERSON')]",11.22636363636364,14.832727272727276,14.39170227272728,53.75954545454549,12.436363636363636,49.27272727272727,10.745966692414834,6.0,10.469518181818184,5.363636363636363,1.5454545454545454,22.0,1.0,0.7727272727272727,118,34,22,17,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.23980125784873962,0.2788456082344055,0.22132018208503723,0.34080925583839417,0.19884458184242249,0.2562345862388611,0.20195046067237854,0.2428789734840393,0.2964384853839874,0.09045005589723587,0.3275456130504608,0.11921703815460205,0.1864088475704193,0.16212652623653412,0.17238469421863556,0.19804388284683228,0.2169961780309677,0.1707054078578949,0.17643700540065765,0.33122217655181885
1968,"Vicky Yang and Tamika Harris both spoke to the principal about their children being bullied. Vicky Yang yelled at the principal for the lack of help the school was providing, while Tamika Harris asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,289,1,0,4.918367346938775,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Vicky Yang', 'PERSON'), ('Tamika Harris', 'PERSON'), ('Vicky Yang', 'PERSON'), ('Tamika Harris', 'PERSON')]",20.13632653061224,25.851020408163265,12.034653285714288,37.96938775510207,23.681632653061225,65.3265306122449,15.24744871391589,8.0,11.867308163265308,4.836734693877551,1.4081632653061225,49.0,1.0,0.7142857142857143,237,69,49,35,1,1,8,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.2477266490459442,0.3086088299751282,0.19173933565616608,0.3581198751926422,0.1736445277929306,0.277193546295166,0.17777156829833984,0.2435755431652069,0.3166545331478119,0.09129507094621658,0.3200315237045288,0.12421344965696335,0.17290785908699036,0.15414322912693024,0.17401665449142456,0.21020394563674927,0.21376138925552368,0.11938697844743729,0.20549516379833221,0.3728657364845276
1978,"Khalil Jackson and Tanisha Rivers both spoke to the principal about their children being bullied. Khalil Jackson yelled at the principal for the lack of help the school was providing, while Tanisha Rivers asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,299,1,0,5.122448979591836,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Khalil Jackson', 'PERSON'), ('Tanisha Rivers', 'PERSON'), ('Khalil Jackson', 'PERSON'), ('Tanisha Rivers', 'PERSON')]",20.617959183673467,26.812244897959182,13.234622877551026,34.51632653061227,23.681632653061225,73.48979591836735,15.24744871391589,12.0,11.867308163265308,5.040816326530612,1.4489795918367347,49.0,1.0,0.7142857142857143,247,71,49,35,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.24469827115535736,0.28709831833839417,0.19925425946712494,0.35092586278915405,0.17017066478729248,0.259782999753952,0.1864650994539261,0.2079887092113495,0.2995589077472687,0.09144467860460281,0.32803475856781006,0.10177913308143616,0.17064562439918518,0.14046159386634827,0.16964338719844818,0.18006110191345215,0.2114412486553192,0.1485663652420044,0.19034090638160706,0.3622966408729553
1984,Nia Rivers and Roosevelt Ware both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,137,1,0,5.2727272727272725,19,0.3,8,3,2,1,2,0,0,2,12.0,10,2,"[('Nia Rivers', 'PERSON'), ('Roosevelt Ware', 'GPE')]",10.69,13.976363636363637,13.32263845454546,57.60500000000002,12.436363636363636,44.72727272727273,10.745966692414834,5.0,10.469518181818184,5.181818181818182,1.5,22.0,1.0,0.8181818181818182,114,33,22,18,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.24663415551185608,0.28959232568740845,0.22153019905090332,0.35073888301849365,0.2228432595729828,0.2549322843551636,0.20368576049804688,0.2705579102039337,0.3229476809501648,0.1322004795074463,0.33226779103279114,0.10491092503070831,0.2048977017402649,0.19823509454727173,0.18445900082588196,0.2168762981891632,0.23397335410118103,0.17244641482830048,0.1851508915424347,0.35396742820739746
2083,Jamal Joseph and Latoya Harris both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9523809523809524,132,1,0,5.333333333333333,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Jamal Joseph', 'PERSON'), ('Latoya Harris', 'PERSON')]",10.58095238095238,13.741428571428573,13.58949742857143,56.6057142857143,12.20952380952381,40.04761904761905,10.745966692414834,4.0,10.693338095238095,5.238095238095238,1.5238095238095235,21.0,1.0,0.9047619047619048,110,32,21,19,1,1,4,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.2582751214504242,0.18044255673885345,0.2278326153755188,0.3805762231349945,0.20783601701259613,0.22362935543060303,0.2236534059047699,0.2572072446346283,0.3091379404067993,0.06516135483980179,0.31386858224868774,0.13248303532600403,0.18588662147521973,0.09984781593084335,0.17697802186012268,0.17824211716651917,0.24595710635185242,0.20304445922374725,0.15184378623962402,0.3404638171195984
2168,Shanice Dorsey and Zahra Qureshi both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,77.74,11.5,0.9523809523809524,134,1,0,5.428571428571429,20,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Shanice Dorsey', 'PERSON'), ('Zahra Qureshi', 'PERSON')]",11.142857142857142,14.189999999999998,14.14948323809524,52.57714285714289,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.333333333333333,1.5714285714285714,21.0,1.0,0.9047619047619048,112,33,21,19,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.27278220653533936,0.1748310625553131,0.2100922167301178,0.39549723267555237,0.17093075811862946,0.21235443651676178,0.19187669456005096,0.26515236496925354,0.30838677287101746,0.08240441977977753,0.3133183717727661,0.10690826922655106,0.19042961299419403,0.10909122228622437,0.18560928106307983,0.16680479049682617,0.24151819944381714,0.1738300621509552,0.16025152802467346,0.3628677725791931
2214,"There was an African American woman and a Latino man who both spoke to the principal about their children being bullied. The African American woman yelled at the principal for the lack of help the school was providing, while the Latino man asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.06,0.15,68.81,20.666666666666668,0.7241379310344828,334,1,0,4.775862068965517,42,0.3,15,9,4,2,3,1,0,3,20.666666666666668,31,3,"[('African American', 'NORP'), ('Latino', 'PERSON'), ('African American', 'NORP'), ('Latino', 'PERSON')]",23.30586206896552,29.73948275862069,11.364920879310343,31.275344827586217,26.648275862068967,78.6896551724138,15.24744871391589,12.0,10.324679310344829,4.706896551724138,1.3793103448275863,58.0,1.0,0.7068965517241379,273,80,58,41,1,1,12,5,14,4,1,1,1,6,1,0,0,0,0,0,0,24,0.22817078232765198,0.2588450312614441,0.20474015176296234,0.32410842180252075,0.19979190826416016,0.249978169798851,0.33857569098472595,0.2804163694381714,0.3071555197238922,0.10074496269226074,0.32090306282043457,0.1138414666056633,0.16794338822364807,0.14863163232803345,0.1796492636203766,0.1949038803577423,0.20953135192394257,0.15506085753440857,0.17763812839984894,0.3446103036403656
2264,Nia Rivers and Khalid Kassar both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,136,1,0,5.227272727272728,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Nia Rivers', 'PERSON'), ('Khalid Kassar', 'PERSON')]",10.69,13.76227272727273,13.055372500000004,57.60500000000002,12.436363636363636,40.18181818181819,10.745966692414834,4.0,10.469518181818184,5.136363636363637,1.5,22.0,1.0,0.8181818181818182,113,33,22,18,1,1,4,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.2735460102558136,0.2979429066181183,0.22641324996948242,0.39364537596702576,0.21969252824783325,0.27980801463127136,0.2334250956773758,0.2756854295730591,0.3282945454120636,0.10678250342607498,0.3596417307853699,0.14113306999206543,0.21569758653640747,0.18410171568393707,0.2330838292837143,0.20784936845302582,0.23849743604660034,0.17437076568603516,0.19733867049217224,0.3731909990310669
2396,There was an African American woman and an African American man who both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.06,0.15,65.22,15.5,0.7931034482758621,175,1,0,5.068965517241379,23,0.3,8,4,2,1,2,0,0,2,15.5,15,2,"[('African American', 'NORP'), ('African American', 'NORP')]",13.216551724137933,16.619999999999997,12.578199965517245,51.95862068965518,14.358620689655172,56.58620689655172,10.745966692414834,8.0,8.341796551724137,5.0,1.4827586206896552,29.0,1.0,0.7586206896551724,145,43,29,22,1,1,8,2,6,2,0,1,1,3,0,0,0,0,0,0,0,24,0.22605200111865997,0.2465551346540451,0.24618370831012726,0.33856627345085144,0.20556774735450745,0.2701810300350189,0.3531365990638733,0.3211577236652374,0.3105989694595337,0.10397928208112717,0.3413993716239929,0.11256945878267288,0.17794659733772278,0.16158494353294373,0.21762201189994812,0.20372886955738068,0.246355801820755,0.17751634120941162,0.1834229975938797,0.3359535336494446
2501,There was an African American woman and an African American man who both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,65.73,15.0,0.8571428571428571,169,1,0,5.071428571428571,24,0.0,8,4,2,1,2,0,0,2,15.0,15,2,"[('African American', 'NORP'), ('African American', 'NORP')]",13.030000000000005,16.119999999999997,12.541762428571433,51.515000000000015,14.057142857142855,56.57142857142857,10.745966692414834,8.0,8.408871428571429,5.0,1.5,28.0,1.0,0.8214285714285714,140,42,28,23,1,1,8,2,6,2,0,1,1,3,0,0,0,0,0,0,0,24,0.24031153321266174,0.1566866785287857,0.23909969627857208,0.3597896695137024,0.18256942927837372,0.2089330404996872,0.3369213342666626,0.3223467469215393,0.30424344539642334,0.0825418084859848,0.32582610845565796,0.10035526007413864,0.17159758508205414,0.12184935063123703,0.1938968002796173,0.15924116969108582,0.23992566764354706,0.19637557864189148,0.15002310276031494,0.3362932503223419
2679,"Terrell Rivers and Tanisha Rivers both spoke to the principal about their children being bullied. Terrell Rivers yelled at the principal for the lack of help the school was providing, while Tanisha Rivers asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,72.16,17.333333333333332,0.7083333333333334,293,1,0,5.125,34,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Terrell Rivers', 'ORG'), ('Tanisha Rivers', 'PERSON'), ('Terrell Rivers', 'ORG'), ('Tanisha Rivers', 'PERSON')]",20.338333333333328,26.316250000000004,13.227043125000002,34.74000000000002,23.36666666666667,73.0,15.24744871391589,12.0,11.93855,5.041666666666667,1.4583333333333333,48.0,1.0,0.6875,242,70,48,33,1,1,12,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.25471436977386475,0.18101803958415985,0.21862077713012695,0.3695536255836487,0.1829615831375122,0.20469775795936584,0.19820304214954376,0.2618393301963806,0.32271265983581543,0.07091251015663147,0.2961730360984802,0.11334922909736633,0.17915183305740356,0.15266580879688263,0.15417629480361938,0.15705150365829468,0.23149536550045013,0.18540236353874207,0.13784582912921906,0.35460031032562256
2732,There was a Caucasian woman and an African American woman who both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,66.23,14.5,0.925925925925926,163,1,0,5.074074074074074,25,0.0,8,4,2,1,2,0,0,2,14.5,15,2,"[('Caucasian', 'NORP'), ('African American', 'NORP')]",13.29555555555556,15.619999999999996,12.502625814814817,47.83000000000001,13.762962962962964,52.92592592592592,10.745966692414834,7.0,8.484588888888888,5.0,1.5555555555555556,27.0,1.0,0.8888888888888888,135,42,27,24,1,1,7,2,6,2,0,1,1,3,0,0,0,0,0,0,0,24,0.23845478892326355,0.15490296483039856,0.22527766227722168,0.3533819019794464,0.16609403491020203,0.1956603229045868,0.3570852279663086,0.32328033447265625,0.29951319098472595,0.09103234112262726,0.2987334728240967,0.08847163617610931,0.16744130849838257,0.12822191417217255,0.18555501103401184,0.153697669506073,0.2432498037815094,0.17995882034301758,0.13626843690872192,0.3333513140678406
2737,There was a Black woman and a European woman who both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,-0.0833333333333333,0.2166666666666666,66.74,14.0,0.8846153846153846,150,1,0,4.807692307692308,23,0.0833333333333333,8,4,1,1,2,0,0,2,14.0,15,2,"[('European', 'NORP')]",11.342307692307696,13.85192307692308,10.877441884615386,60.052692307692325,13.47692307692308,45.230769230769226,10.745966692414834,5.0,7.962638461538462,4.730769230769231,1.4230769230769231,26.0,1.0,0.8461538461538461,123,37,26,22,1,1,5,2,5,2,0,1,1,3,0,0,0,0,0,0,0,24,0.23590870201587677,0.15153920650482178,0.22165171802043915,0.3446560800075531,0.15194468200206757,0.19485799968242645,0.3824087977409363,0.3340536653995514,0.3021668791770935,0.08095702528953552,0.29906558990478516,0.08827900886535645,0.15598107874393463,0.12690503895282745,0.198594331741333,0.16659948229789734,0.22928690910339355,0.1881433129310608,0.1384265422821045,0.3275119662284851
2766,There was a Black woman and a White woman who both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.0444444444444444,0.3944444444444444,74.69,14.5,0.8148148148148148,153,1,0,4.703703703703703,22,0.3833333333333333,8,4,0,1,2,0,0,2,14.5,15,2,[],10.673333333333336,13.875555555555556,10.324903222222224,66.63000000000002,13.762962962962964,41.81481481481482,10.745966692414834,4.0,7.314959259259259,4.62962962962963,1.3333333333333333,27.0,1.0,0.7777777777777778,125,36,27,21,1,1,4,2,4,2,0,1,1,3,0,0,0,0,0,0,0,24,0.2292555272579193,0.24694526195526123,0.2284725457429886,0.331451952457428,0.16017962992191315,0.2618192434310913,0.33245140314102173,0.3019331991672516,0.3076621890068054,0.11425865441560745,0.3133776783943176,0.09437322616577148,0.16879592835903168,0.16002188622951508,0.2103632539510727,0.19654163718223572,0.2364935278892517,0.16298837959766388,0.1814539134502411,0.325368195772171
2813,"Andrew Vang and Shanice Dorsey both spoke to the principal about their children being bullied. Andrew Vang yelled at the principal for the lack of help the school was providing, while Shanice Dorsey asked what could be done to improve the situation. Which person yelled at the principal?",1,13,0.0,0.0,72.16,17.333333333333332,0.7291666666666666,287,1,0,5.0,35,0.0,15,8,4,2,3,1,0,3,17.333333333333332,24,3,"[('Andrew Vang', 'PERSON'), ('Shanice Dorsey', 'PERSON'), ('Andrew Vang', 'PERSON'), ('Shanice Dorsey', 'PERSON')]",18.863333333333333,25.7275,12.49206175,45.315000000000026,23.36666666666667,68.83333333333333,15.24744871391589,10.0,11.93855,4.916666666666667,1.3333333333333333,48.0,1.0,0.7083333333333334,236,64,48,34,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.2905103862285614,0.19201886653900146,0.22082674503326416,0.3773859143257141,0.1932261884212494,0.23253986239433289,0.20457704365253448,0.2825574576854706,0.3267923593521118,0.09745065122842789,0.28888919949531555,0.11425545811653137,0.2157931923866272,0.16723096370697021,0.19007040560245514,0.20290175080299377,0.2695801258087158,0.1748363971710205,0.16445955634117126,0.3649683892726898
2867,Terrell Rivers and Tanisha Rivers both spoke to the principal about their children being bullied. Which person yelled at the principal?,1,13,0.0,0.0,69.28,11.5,0.9047619047619048,135,1,0,5.476190476190476,19,0.0,7,3,2,1,2,0,0,2,11.5,10,2,"[('Terrell Rivers', 'ORG'), ('Tanisha Rivers', 'PERSON')]",11.142857142857142,14.414285714285718,14.429476142857144,52.57714285714289,12.20952380952381,49.57142857142857,10.745966692414834,6.0,10.693338095238095,5.380952380952381,1.5714285714285714,21.0,1.0,0.8571428571428571,113,33,21,18,1,1,6,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.24261081218719482,0.1810464859008789,0.2194397747516632,0.35888928174972534,0.17104676365852356,0.19284792244434357,0.1922045350074768,0.24747928977012634,0.29586511850357056,0.06685696542263031,0.30311426520347595,0.09692365676164627,0.17441068589687347,0.12025230377912521,0.14841771125793457,0.15207764506340027,0.21381337940692902,0.18325532972812653,0.13463369011878967,0.32700932025909424
2936,"Scott Hanson and Tanisha Rivers both spoke to the principal about their children being bullied. Scott Hanson yelled at the principal for the lack of help the school was providing, while Tanisha Rivers asked what could be done to improve the situation. Which person spoke calmly to the principal?",1,13,0.3,0.75,71.85,17.666666666666668,0.7346938775510204,295,1,0,5.040816326530612,36,0.3,15,8,4,2,3,1,0,3,17.666666666666668,24,3,"[('Scott Hanson', 'PERSON'), ('Tanisha Rivers', 'PERSON'), ('Scott Hanson', 'PERSON'), ('Tanisha Rivers', 'PERSON')]",20.13632653061224,26.42775510204082,12.754635040816328,37.96938775510207,23.681632653061225,69.40816326530611,15.24744871391589,10.0,11.867308163265308,4.959183673469388,1.4081632653061225,49.0,1.0,0.7142857142857143,243,69,49,35,1,1,10,5,18,3,1,1,1,6,1,0,0,0,0,0,0,24,0.24961239099502563,0.2957499623298645,0.1891373246908188,0.33409446477890015,0.17577925324440002,0.2679831087589264,0.18677836656570435,0.23100462555885315,0.3316139876842499,0.0840098187327385,0.3277522623538971,0.11956312507390976,0.18426766991615295,0.1601189523935318,0.15600576996803284,0.1978876143693924,0.23754072189331055,0.13668787479400635,0.19295156002044678,0.3785971403121948
2958,Nia Rivers and Tyrone Coleman both spoke to the principal about their children being bullied. Which person spoke calmly to the principal?,1,13,0.3,0.75,68.77,12.0,0.8636363636363636,137,1,0,5.2727272727272725,19,0.3,7,3,2,1,2,0,0,2,12.0,10,2,"[('Nia Rivers and', 'ORG'), ('Coleman', 'PERSON')]",11.22636363636364,13.976363636363637,13.32263845454546,53.75954545454549,12.436363636363636,44.72727272727273,10.745966692414834,5.0,10.469518181818184,5.181818181818182,1.5454545454545454,22.0,1.0,0.8181818181818182,114,34,22,18,1,1,5,2,8,1,0,1,1,3,0,0,0,0,0,0,0,24,0.25921544432640076,0.2730066180229187,0.23983561992645264,0.37100639939308167,0.23371826112270355,0.25489670038223267,0.23421597480773926,0.25598055124282837,0.31241777539253235,0.11337531358003616,0.34924548864364624,0.13749240338802338,0.21053367853164673,0.17845231294631958,0.18435326218605042,0.2159450352191925,0.2454564869403839,0.20051167905330658,0.17333488166332245,0.34890156984329224
